sample_id,label,captured_at,rgb_image,skeleton_image,people_count,left_shoulder_x,left_shoulder_y,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_visibility,right_hip_x,right_hip_y,right_hip_visibility,landmarks_json
sample_0112,full_body,2026-08-17T04:30:05.701+09:00,sample_0112_full_body_20260817_043005_700129_rgb.jpg,sample_0112_full_body_20260817_043005_700129_skeleton.jpg,1,0.515357,0.500396,0.999423,0.402798,0.509359,0.999161,0.488856,0.715765,0.994043,0.427477,0.713256,0.990768,"[{""index"":0,""x"":0.444756,""y"":0.408926,""visibility"":0.999788},{""index"":1,""x"":0.452465,""y"":0.393079,""visibility"":0.999574},{""index"":2,""x"":0.457862,""y"":0.39317,""visibility"":0.999475},{""index"":3,""x"":0.462359,""y"":0.393397,""visibility"":0.999451},{""index"":4,""x"":0.439005,""y"":0.393837,""visibility"":0.999545},{""index"":5,""x"":0.435734,""y"":0.394395,""visibility"":0.999466},{""index"":6,""x"":0.433081,""y"":0.394977,""visibility"":0.999432},{""index"":7,""x"":0.469907,""y"":0.402777,""visibility"":0.999657},{""index"":8,""x"":0.430528,""y"":0.404435,""visibility"":0.999568},{""index"":9,""x"":0.455898,""y"":0.42457,""visibility"":0.999861},{""index"":10,""x"":0.439182,""y"":0.424281,""visibility"":0.999855},{""index"":11,""x"":0.515357,""y"":0.500396,""visibility"":0.999423},{""index"":12,""x"":0.402798,""y"":0.509359,""visibility"":0.999161},{""index"":13,""x"":0.539819,""y"":0.605678,""visibility"":0.986726},{""index"":14,""x"":0.367237,""y"":0.621857,""visibility"":0.963916},{""index"":15,""x"":0.566831,""y"":0.642396,""visibility"":0.979393},{""index"":16,""x"":0.349498,""y"":0.550051,""visibility"":0.986879},{""index"":17,""x"":0.580006,""y"":0.657418,""visibility"":0.959762},{""index"":18,""x"":0.338062,""y"":0.537165,""visibility"":0.978094},{""index"":19,""x"":0.574093,""y"":0.652861,""visibility"":0.960287},{""index"":20,""x"":0.342414,""y"":0.526776,""visibility"":0.975716},{""index"":21,""x"":0.567224,""y"":0.646564,""visibility"":0.955402},{""index"":22,""x"":0.348093,""y"":0.531197,""visibility"":0.966156},{""index"":23,""x"":0.488856,""y"":0.715765,""visibility"":0.994043},{""index"":24,""x"":0.427477,""y"":0.713256,""visibility"":0.990768},{""index"":25,""x"":0.488341,""y"":0.880032,""visibility"":0.954137},{""index"":26,""x"":0.424122,""y"":0.885232,""visibility"":0.924415},{""index"":27,""x"":0.488378,""y"":0.998671,""visibility"":0.811974},{""index"":28,""x"":0.429403,""y"":0.991036,""visibility"":0.764012},{""index"":29,""x"":0.481078,""y"":1.012275,""visibility"":0.492859},{""index"":30,""x"":0.439943,""y"":1.008219,""visibility"":0.418994},{""index"":31,""x"":0.478179,""y"":1.067751,""visibility"":0.652352},{""index"":32,""x"":0.4254,""y"":1.058167,""visibility"":0.593668}]"
sample_0113,full_body,2026-08-17T04:30:05.885+09:00,sample_0113_full_body_20260817_043005_884993_rgb.jpg,sample_0113_full_body_20260817_043005_884993_skeleton.jpg,1,0.513662,0.500384,0.999193,0.398305,0.507671,0.999067,0.492052,0.727635,0.992452,0.425301,0.727129,0.991748,"[{""index"":0,""x"":0.457602,""y"":0.398402,""visibility"":0.999941},{""index"":1,""x"":0.460917,""y"":0.382354,""visibility"":0.999884},{""index"":2,""x"":0.464325,""y"":0.382206,""visibility"":0.999862},{""index"":3,""x"":0.467393,""y"":0.382331,""visibility"":0.999842},{""index"":4,""x"":0.447966,""y"":0.385144,""visibility"":0.999893},{""index"":5,""x"":0.442855,""y"":0.386783,""visibility"":0.999876},{""index"":6,""x"":0.438319,""y"":0.38867,""visibility"":0.999866},{""index"":7,""x"":0.468753,""y"":0.391601,""visibility"":0.999879},{""index"":8,""x"":0.43149,""y"":0.398288,""visibility"":0.99992},{""index"":9,""x"":0.465517,""y"":0.413725,""visibility"":0.999941},{""index"":10,""x"":0.449521,""y"":0.416196,""visibility"":0.999954},{""index"":11,""x"":0.513662,""y"":0.500384,""visibility"":0.999193},{""index"":12,""x"":0.398305,""y"":0.507671,""visibility"":0.999067},{""index"":13,""x"":0.558207,""y"":0.604241,""visibility"":0.986098},{""index"":14,""x"":0.346709,""y"":0.614549,""visibility"":0.990254},{""index"":15,""x"":0.576135,""y"":0.542935,""visibility"":0.987993},{""index"":16,""x"":0.331504,""y"":0.539076,""visibility"":0.994247},{""index"":17,""x"":0.582418,""y"":0.523863,""visibility"":0.969266},{""index"":18,""x"":0.31996,""y"":0.519975,""visibility"":0.984635},{""index"":19,""x"":0.57858,""y"":0.514619,""visibility"":0.968974},{""index"":20,""x"":0.327733,""y"":0.506858,""visibility"":0.98315},{""index"":21,""x"":0.575309,""y"":0.520208,""visibility"":0.966976},{""index"":22,""x"":0.333926,""y"":0.514024,""visibility"":0.979354},{""index"":23,""x"":0.492052,""y"":0.727635,""visibility"":0.992452},{""index"":24,""x"":0.425301,""y"":0.727129,""visibility"":0.991748},{""index"":25,""x"":0.489112,""y"":0.901003,""visibility"":0.786459},{""index"":26,""x"":0.42613,""y"":0.901614,""visibility"":0.849472},{""index"":27,""x"":0.486025,""y"":1.013609,""visibility"":0.493534},{""index"":28,""x"":0.430634,""y"":1.01773,""visibility"":0.547192},{""index"":29,""x"":0.487723,""y"":1.043281,""visibility"":0.240061},{""index"":30,""x"":0.435596,""y"":1.043796,""visibility"":0.271831},{""index"":31,""x"":0.48398,""y"":1.091604,""visibility"":0.351756},{""index"":32,""x"":0.433292,""y"":1.096877,""visibility"":0.357567}]"
sample_0114,full_body,2026-08-17T04:30:06.132+09:00,sample_0114_full_body_20260817_043006_130809_rgb.jpg,sample_0114_full_body_20260817_043006_130809_skeleton.jpg,1,0.511066,0.50093,0.999445,0.394348,0.51052,0.999344,0.488705,0.739665,0.994959,0.422829,0.740326,0.994066,"[{""index"":0,""x"":0.446703,""y"":0.398196,""visibility"":0.999899},{""index"":1,""x"":0.452547,""y"":0.38199,""visibility"":0.99981},{""index"":2,""x"":0.457004,""y"":0.382028,""visibility"":0.999782},{""index"":3,""x"":0.460832,""y"":0.382388,""visibility"":0.999753},{""index"":4,""x"":0.438952,""y"":0.384398,""visibility"":0.999837},{""index"":5,""x"":0.434894,""y"":0.385965,""visibility"":0.999823},{""index"":6,""x"":0.431284,""y"":0.387756,""visibility"":0.999807},{""index"":7,""x"":0.464755,""y"":0.392315,""visibility"":0.999846},{""index"":8,""x"":0.426812,""y"":0.397976,""visibility"":0.999898},{""index"":9,""x"":0.457431,""y"":0.414823,""visibility"":0.99993},{""index"":10,""x"":0.439481,""y"":0.416028,""visibility"":0.999947},{""index"":11,""x"":0.511066,""y"":0.50093,""visibility"":0.999445},{""index"":12,""x"":0.394348,""y"":0.51052,""visibility"":0.999344},{""index"":13,""x"":0.560384,""y"":0.599944,""visibility"":0.996161},{""index"":14,""x"":0.341159,""y"":0.615556,""visibility"":0.995566},{""index"":15,""x"":0.574309,""y"":0.524529,""visibility"":0.996378},{""index"":16,""x"":0.335851,""y"":0.533252,""visibility"":0.997317},{""index"":17,""x"":0.581707,""y"":0.504622,""visibility"":0.9851},{""index"":18,""x"":0.330704,""y"":0.509534,""visibility"":0.989751},{""index"":19,""x"":0.574193,""y"":0.492491,""visibility"":0.984155},{""index"":20,""x"":0.335715,""y"":0.494042,""visibility"":0.988039},{""index"":21,""x"":0.569824,""y"":0.501989,""visibility"":0.983971},{""index"":22,""x"":0.339704,""y"":0.505438,""visibility"":0.985384},{""index"":23,""x"":0.488705,""y"":0.739665,""visibility"":0.994959},{""index"":24,""x"":0.422829,""y"":0.740326,""visibility"":0.994066},{""index"":25,""x"":0.488444,""y"":0.91406,""visibility"":0.682468},{""index"":26,""x"":0.426242,""y"":0.919447,""visibility"":0.766119},{""index"":27,""x"":0.485468,""y"":1.030316,""visibility"":0.287368},{""index"":28,""x"":0.432162,""y"":1.042537,""visibility"":0.390825},{""index"":32,""x"":0.432245,""y"":1.119001,""visibility"":0.213377}]"
sample_0115,full_body,2026-08-17T04:30:06.281+09:00,sample_0115_full_body_20260817_043006_279216_rgb.jpg,sample_0115_full_body_20260817_043006_279216_skeleton.jpg,1,0.511066,0.50093,0.999445,0.394348,0.51052,0.999344,0.488705,0.739665,0.994959,0.422829,0.740326,0.994066,"[{""index"":0,""x"":0.446703,""y"":0.398196,""visibility"":0.999899},{""index"":1,""x"":0.452547,""y"":0.38199,""visibility"":0.99981},{""index"":2,""x"":0.457004,""y"":0.382028,""visibility"":0.999782},{""index"":3,""x"":0.460832,""y"":0.382388,""visibility"":0.999753},{""index"":4,""x"":0.438952,""y"":0.384398,""visibility"":0.999837},{""index"":5,""x"":0.434894,""y"":0.385965,""visibility"":0.999823},{""index"":6,""x"":0.431284,""y"":0.387756,""visibility"":0.999807},{""index"":7,""x"":0.464755,""y"":0.392315,""visibility"":0.999846},{""index"":8,""x"":0.426812,""y"":0.397976,""visibility"":0.999898},{""index"":9,""x"":0.457431,""y"":0.414823,""visibility"":0.99993},{""index"":10,""x"":0.439481,""y"":0.416028,""visibility"":0.999947},{""index"":11,""x"":0.511066,""y"":0.50093,""visibility"":0.999445},{""index"":12,""x"":0.394348,""y"":0.51052,""visibility"":0.999344},{""index"":13,""x"":0.560384,""y"":0.599944,""visibility"":0.996161},{""index"":14,""x"":0.341159,""y"":0.615556,""visibility"":0.995566},{""index"":15,""x"":0.574309,""y"":0.524529,""visibility"":0.996378},{""index"":16,""x"":0.335851,""y"":0.533252,""visibility"":0.997317},{""index"":17,""x"":0.581707,""y"":0.504622,""visibility"":0.9851},{""index"":18,""x"":0.330704,""y"":0.509534,""visibility"":0.989751},{""index"":19,""x"":0.574193,""y"":0.492491,""visibility"":0.984155},{""index"":20,""x"":0.335715,""y"":0.494042,""visibility"":0.988039},{""index"":21,""x"":0.569824,""y"":0.501989,""visibility"":0.983971},{""index"":22,""x"":0.339704,""y"":0.505438,""visibility"":0.985384},{""index"":23,""x"":0.488705,""y"":0.739665,""visibility"":0.994959},{""index"":24,""x"":0.422829,""y"":0.740326,""visibility"":0.994066},{""index"":25,""x"":0.488444,""y"":0.91406,""visibility"":0.682468},{""index"":26,""x"":0.426242,""y"":0.919447,""visibility"":0.766119},{""index"":27,""x"":0.485468,""y"":1.030316,""visibility"":0.287368},{""index"":28,""x"":0.432162,""y"":1.042537,""visibility"":0.390825},{""index"":32,""x"":0.432245,""y"":1.119001,""visibility"":0.213377}]"
sample_0116,full_body,2026-08-17T04:30:06.465+09:00,sample_0116_full_body_20260817_043006_464156_rgb.jpg,sample_0116_full_body_20260817_043006_464156_skeleton.jpg,1,0.506104,0.497622,0.999487,0.391335,0.512792,0.999383,0.487284,0.73601,0.994066,0.42062,0.735668,0.992906,"[{""index"":0,""x"":0.434506,""y"":0.398996,""visibility"":0.999879},{""index"":1,""x"":0.442363,""y"":0.383993,""visibility"":0.999775},{""index"":2,""x"":0.447938,""y"":0.384322,""visibility"":0.999743},{""index"":3,""x"":0.452841,""y"":0.384796,""visibility"":0.999711},{""index"":4,""x"":0.429169,""y"":0.385171,""visibility"":0.999793},{""index"":5,""x"":0.425737,""y"":0.386178,""visibility"":0.999773},{""index"":6,""x"":0.422768,""y"":0.387568,""visibility"":0.999747},{""index"":7,""x"":0.45972,""y"":0.394859,""visibility"":0.999848},{""index"":8,""x"":0.419674,""y"":0.398278,""visibility"":0.999877},{""index"":9,""x"":0.445851,""y"":0.415318,""visibility"":0.999936},{""index"":10,""x"":0.428689,""y"":0.41544,""visibility"":0.999948},{""index"":11,""x"":0.506104,""y"":0.497622,""visibility"":0.999487},{""index"":12,""x"":0.391335,""y"":0.512792,""visibility"":0.999383},{""index"":13,""x"":0.555802,""y"":0.597602,""visibility"":0.996984},{""index"":14,""x"":0.340409,""y"":0.615566,""visibility"":0.994979},{""index"":15,""x"":0.569444,""y"":0.528449,""visibility"":0.997099},{""index"":16,""x"":0.333638,""y"":0.535969,""visibility"":0.997188},{""index"":17,""x"":0.578028,""y"":0.512353,""visibility"":0.986675},{""index"":18,""x"":0.329451,""y"":0.516499,""visibility"":0.988447},{""index"":19,""x"":0.571103,""y"":0.500403,""visibility"":0.985828},{""index"":20,""x"":0.3347,""y"":0.502542,""visibility"":0.98652},{""index"":21,""x"":0.56519,""y"":0.507999,""visibility"":0.98544},{""index"":22,""x"":0.338358,""y"":0.512043,""visibility"":0.983723},{""index"":23,""x"":0.487284,""y"":0.73601,""visibility"":0.994066},{""index"":24,""x"":0.42062,""y"":0.735668,""visibility"":0.992906},{""index"":25,""x"":0.488115,""y"":0.917278,""visibility"":0.645008},{""index"":26,""x"":0.425643,""y"":0.917564,""visibility"":0.752013},{""index"":27,""x"":0.483208,""y"":1.030089,""visibility"":0.261708},{""index"":28,""x"":0.431205,""y"":1.036198,""visibility"":0.384739},{""index"":32,""x"":0.431202,""y"":1.11321,""visibility"":0.204819}]"
sample_0117,full_body,2026-08-17T04:30:06.682+09:00,sample_0117_full_body_20260817_043006_681733_rgb.jpg,sample_0117_full_body_20260817_043006_681733_skeleton.jpg,1,0.505776,0.502755,0.999718,0.390104,0.512106,0.999655,0.486535,0.735202,0.997253,0.420214,0.736014,0.99642,"[{""index"":0,""x"":0.45311,""y"":0.401526,""visibility"":0.999955},{""index"":1,""x"":0.455863,""y"":0.385713,""visibility"":0.999915},{""index"":2,""x"":0.458798,""y"":0.385421,""visibility"":0.999898},{""index"":3,""x"":0.461519,""y"":0.385303,""visibility"":0.999882},{""index"":4,""x"":0.443837,""y"":0.388113,""visibility"":0.999925},{""index"":5,""x"":0.438694,""y"":0.389427,""visibility"":0.999917},{""index"":6,""x"":0.43405,""y"":0.390848,""visibility"":0.999906},{""index"":7,""x"":0.461616,""y"":0.395265,""visibility"":0.999934},{""index"":8,""x"":0.426328,""y"":0.401651,""visibility"":0.999959},{""index"":9,""x"":0.459738,""y"":0.416109,""visibility"":0.999972},{""index"":10,""x"":0.444418,""y"":0.418588,""visibility"":0.99998},{""index"":11,""x"":0.505776,""y"":0.502755,""visibility"":0.999718},{""index"":12,""x"":0.390104,""y"":0.512106,""visibility"":0.999655},{""index"":13,""x"":0.555275,""y"":0.603537,""visibility"":0.998731},{""index"":14,""x"":0.339342,""y"":0.620854,""visibility"":0.998197},{""index"":15,""x"":0.572452,""y"":0.536207,""visibility"":0.99891},{""index"":16,""x"":0.33061,""y"":0.538089,""visibility"":0.999096},{""index"":17,""x"":0.57932,""y"":0.517438,""visibility"":0.994157},{""index"":18,""x"":0.324555,""y"":0.517159,""visibility"":0.995898},{""index"":19,""x"":0.573772,""y"":0.50548,""visibility"":0.993686},{""index"":20,""x"":0.330105,""y"":0.504308,""visibility"":0.995095},{""index"":21,""x"":0.569825,""y"":0.514705,""visibility"":0.993902},{""index"":22,""x"":0.333821,""y"":0.513351,""visibility"":0.994157},{""index"":23,""x"":0.486535,""y"":0.735202,""visibility"":0.997253},{""index"":24,""x"":0.420214,""y"":0.736014,""visibility"":0.99642},{""index"":25,""x"":0.487725,""y"":0.911708,""visibility"":0.710126},{""index"":26,""x"":0.423103,""y"":0.910894,""visibility"":0.777807},{""index"":27,""x"":0.486732,""y"":1.048862,""visibility"":0.237576},{""index"":28,""x"":0.430645,""y"":1.046073,""visibility"":0.291989}]"
sample_0118,full_body,2026-08-17T04:30:06.875+09:00,sample_0118_full_body_20260817_043006_874365_rgb.jpg,sample_0118_full_body_20260817_043006_874365_skeleton.jpg,1,0.505653,0.501881,0.999731,0.38874,0.508132,0.99967,0.48318,0.739534,0.997622,0.416032,0.737923,0.996925,"[{""index"":0,""x"":0.454323,""y"":0.39581,""visibility"":0.999947},{""index"":1,""x"":0.457664,""y"":0.381056,""visibility"":0.999902},{""index"":2,""x"":0.460603,""y"":0.381098,""visibility"":0.999887},{""index"":3,""x"":0.463279,""y"":0.381337,""visibility"":0.999868},{""index"":4,""x"":0.445456,""y"":0.383339,""visibility"":0.999913},{""index"":5,""x"":0.440237,""y"":0.384747,""visibility"":0.999905},{""index"":6,""x"":0.435458,""y"":0.386207,""visibility"":0.999889},{""index"":7,""x"":0.463286,""y"":0.391287,""visibility"":0.999934},{""index"":8,""x"":0.427464,""y"":0.396892,""visibility"":0.999956},{""index"":9,""x"":0.46137,""y"":0.410801,""visibility"":0.999973},{""index"":10,""x"":0.445148,""y"":0.412688,""visibility"":0.99998},{""index"":11,""x"":0.505653,""y"":0.501881,""visibility"":0.999731},{""index"":12,""x"":0.38874,""y"":0.508132,""visibility"":0.99967},{""index"":13,""x"":0.553392,""y"":0.603393,""visibility"":0.999388},{""index"":14,""x"":0.335279,""y"":0.614022,""visibility"":0.998857},{""index"":15,""x"":0.571244,""y"":0.531799,""visibility"":0.99943},{""index"":16,""x"":0.327687,""y"":0.530986,""visibility"":0.999361},{""index"":17,""x"":0.583878,""y"":0.515086,""visibility"":0.996161},{""index"":18,""x"":0.321655,""y"":0.508795,""visibility"":0.99665},{""index"":19,""x"":0.579492,""y"":0.500217,""visibility"":0.995817},{""index"":20,""x"":0.326978,""y"":0.494702,""visibility"":0.995961},{""index"":21,""x"":0.572577,""y"":0.509227,""visibility"":0.996205},{""index"":22,""x"":0.331211,""y"":0.505135,""visibility"":0.995566},{""index"":23,""x"":0.48318,""y"":0.739534,""visibility"":0.997622},{""index"":24,""x"":0.416032,""y"":0.737923,""visibility"":0.996925},{""index"":25,""x"":0.484798,""y"":0.918289,""visibility"":0.630002},{""index"":26,""x"":0.419933,""y"":0.919394,""visibility"":0.719384}]"
sample_0119,full_body,2026-08-17T04:30:07.110+09:00,sample_0119_full_body_20260817_043007_109191_rgb.jpg,sample_0119_full_body_20260817_043007_109191_skeleton.jpg,1,0.510071,0.501052,0.999056,0.391052,0.507234,0.998862,0.483772,0.743695,0.995037,0.417065,0.741862,0.993783,"[{""index"":0,""x"":0.450505,""y"":0.392285,""visibility"":0.999889},{""index"":1,""x"":0.455356,""y"":0.376333,""visibility"":0.999797},{""index"":2,""x"":0.459439,""y"":0.376411,""visibility"":0.99976},{""index"":3,""x"":0.463004,""y"":0.376748,""visibility"":0.999726},{""index"":4,""x"":0.441756,""y"":0.378678,""visibility"":0.999816},{""index"":5,""x"":0.437261,""y"":0.38014,""visibility"":0.99979},{""index"":6,""x"":0.43309,""y"":0.381988,""visibility"":0.999768},{""index"":7,""x"":0.465315,""y"":0.387685,""visibility"":0.999831},{""index"":8,""x"":0.427079,""y"":0.394003,""visibility"":0.999879},{""index"":9,""x"":0.459904,""y"":0.408275,""visibility"":0.999915},{""index"":10,""x"":0.441592,""y"":0.410191,""visibility"":0.999934},{""index"":11,""x"":0.510071,""y"":0.501052,""visibility"":0.999056},{""index"":12,""x"":0.391052,""y"":0.507234,""visibility"":0.998862},{""index"":13,""x"":0.55799,""y"":0.603259,""visibility"":0.991118},{""index"":14,""x"":0.335131,""y"":0.609622,""visibility"":0.991049},{""index"":15,""x"":0.577459,""y"":0.52802,""visibility"":0.991812},{""index"":16,""x"":0.323265,""y"":0.533373,""visibility"":0.99484},{""index"":17,""x"":0.584908,""y"":0.506226,""visibility"":0.97458},{""index"":18,""x"":0.318529,""y"":0.513933,""visibility"":0.984752},{""index"":19,""x"":0.579457,""y"":0.493282,""visibility"":0.973139},{""index"":20,""x"":0.32536,""y"":0.502502,""visibility"":0.98249},{""index"":21,""x"":0.574983,""y"":0.504343,""visibility"":0.971886},{""index"":22,""x"":0.329453,""y"":0.509204,""visibility"":0.978094},{""index"":23,""x"":0.483772,""y"":0.743695,""visibility"":0.995037},{""index"":24,""x"":0.417065,""y"":0.741862,""visibility"":0.993783},{""index"":25,""x"":0.485936,""y"":0.917772,""visibility"":0.785144},{""index"":26,""x"":0.423298,""y"":0.922134,""visibility"":0.847842},{""index"":27,""x"":0.483215,""y"":1.034379,""visibility"":0.398699},{""index"":28,""x"":0.429948,""y"":1.041895,""visibility"":0.494892},{""index"":30,""x"":0.436065,""y"":1.062595,""visibility"":0.2227},{""index"":31,""x"":0.477769,""y"":1.111666,""visibility"":0.248899},{""index"":32,""x"":0.432068,""y"":1.117057,""visibility"":0.290276}]"
sample_0120,full_body,2026-08-17T04:30:07.365+09:00,sample_0120_full_body_20260817_043007_364146_rgb.jpg,sample_0120_full_body_20260817_043007_364146_skeleton.jpg,1,0.513461,0.505652,0.999161,0.396915,0.508766,0.999114,0.485691,0.740022,0.993176,0.419149,0.738262,0.991938,"[{""index"":0,""x"":0.451462,""y"":0.403553,""visibility"":0.999879},{""index"":1,""x"":0.457073,""y"":0.386949,""visibility"":0.99978},{""index"":2,""x"":0.461347,""y"":0.386711,""visibility"":0.999737},{""index"":3,""x"":0.464987,""y"":0.386769,""visibility"":0.999697},{""index"":4,""x"":0.443341,""y"":0.38907,""visibility"":0.999807},{""index"":5,""x"":0.439158,""y"":0.390191,""visibility"":0.999783},{""index"":6,""x"":0.435307,""y"":0.391686,""visibility"":0.99976},{""index"":7,""x"":0.468535,""y"":0.395586,""visibility"":0.999825},{""index"":8,""x"":0.430734,""y"":0.400789,""visibility"":0.999882},{""index"":9,""x"":0.461173,""y"":0.419157,""visibility"":0.99992},{""index"":10,""x"":0.443109,""y"":0.420716,""visibility"":0.999941},{""index"":11,""x"":0.513461,""y"":0.505652,""visibility"":0.999161},{""index"":12,""x"":0.396915,""y"":0.508766,""visibility"":0.999114},{""index"":13,""x"":0.561957,""y"":0.602138,""visibility"":0.992184},{""index"":14,""x"":0.340482,""y"":0.605561,""visibility"":0.993587},{""index"":15,""x"":0.575569,""y"":0.535428,""visibility"":0.993359},{""index"":16,""x"":0.338342,""y"":0.527614,""visibility"":0.996039},{""index"":17,""x"":0.582959,""y"":0.515221,""visibility"":0.97539},{""index"":18,""x"":0.333131,""y"":0.504742,""visibility"":0.985663},{""index"":19,""x"":0.579308,""y"":0.499572,""visibility"":0.973944},{""index"":20,""x"":0.338951,""y"":0.492599,""visibility"":0.983343},{""index"":21,""x"":0.575287,""y"":0.511579,""visibility"":0.973342},{""index"":22,""x"":0.342936,""y"":0.501439,""visibility"":0.979235},{""index"":23,""x"":0.485691,""y"":0.740022,""visibility"":0.993176},{""index"":24,""x"":0.419149,""y"":0.738262,""visibility"":0.991938},{""index"":25,""x"":0.489335,""y"":0.91734,""visibility"":0.679179},{""index"":26,""x"":0.421946,""y"":0.914495,""visibility"":0.78016},{""index"":27,""x"":0.482789,""y"":1.031481,""visibility"":0.323166},{""index"":28,""x"":0.427018,""y"":1.034376,""visibility"":0.430985},{""index"":31,""x"":0.479384,""y"":1.103717,""visibility"":0.205775},{""index"":32,""x"":0.429509,""y"":1.113593,""visibility"":0.255901}]"
sample_0121,full_body,2026-08-17T04:30:07.495+09:00,sample_0121_full_body_20260817_043007_493528_rgb.jpg,sample_0121_full_body_20260817_043007_493528_skeleton.jpg,1,0.513461,0.505652,0.999161,0.396915,0.508766,0.999114,0.485691,0.740022,0.993176,0.419149,0.738262,0.991938,"[{""index"":0,""x"":0.451462,""y"":0.403553,""visibility"":0.999879},{""index"":1,""x"":0.457073,""y"":0.386949,""visibility"":0.99978},{""index"":2,""x"":0.461347,""y"":0.386711,""visibility"":0.999737},{""index"":3,""x"":0.464987,""y"":0.386769,""visibility"":0.999697},{""index"":4,""x"":0.443341,""y"":0.38907,""visibility"":0.999807},{""index"":5,""x"":0.439158,""y"":0.390191,""visibility"":0.999783},{""index"":6,""x"":0.435307,""y"":0.391686,""visibility"":0.99976},{""index"":7,""x"":0.468535,""y"":0.395586,""visibility"":0.999825},{""index"":8,""x"":0.430734,""y"":0.400789,""visibility"":0.999882},{""index"":9,""x"":0.461173,""y"":0.419157,""visibility"":0.99992},{""index"":10,""x"":0.443109,""y"":0.420716,""visibility"":0.999941},{""index"":11,""x"":0.513461,""y"":0.505652,""visibility"":0.999161},{""index"":12,""x"":0.396915,""y"":0.508766,""visibility"":0.999114},{""index"":13,""x"":0.561957,""y"":0.602138,""visibility"":0.992184},{""index"":14,""x"":0.340482,""y"":0.605561,""visibility"":0.993587},{""index"":15,""x"":0.575569,""y"":0.535428,""visibility"":0.993359},{""index"":16,""x"":0.338342,""y"":0.527614,""visibility"":0.996039},{""index"":17,""x"":0.582959,""y"":0.515221,""visibility"":0.97539},{""index"":18,""x"":0.333131,""y"":0.504742,""visibility"":0.985663},{""index"":19,""x"":0.579308,""y"":0.499572,""visibility"":0.973944},{""index"":20,""x"":0.338951,""y"":0.492599,""visibility"":0.983343},{""index"":21,""x"":0.575287,""y"":0.511579,""visibility"":0.973342},{""index"":22,""x"":0.342936,""y"":0.501439,""visibility"":0.979235},{""index"":23,""x"":0.485691,""y"":0.740022,""visibility"":0.993176},{""index"":24,""x"":0.419149,""y"":0.738262,""visibility"":0.991938},{""index"":25,""x"":0.489335,""y"":0.91734,""visibility"":0.679179},{""index"":26,""x"":0.421946,""y"":0.914495,""visibility"":0.78016},{""index"":27,""x"":0.482789,""y"":1.031481,""visibility"":0.323166},{""index"":28,""x"":0.427018,""y"":1.034376,""visibility"":0.430985},{""index"":31,""x"":0.479384,""y"":1.103717,""visibility"":0.205775},{""index"":32,""x"":0.429509,""y"":1.113593,""visibility"":0.255901}]"
